log_date,incident,reported,nature,incident_address
12.02.2025,251200070,11:22:31 12/02/25,CITIZEN ASST,2356 BONITA AVE; VIA 10-21
12.02.2025,251200071,11:45:58 12/02/25,DISTURB FIREWKS,3102 D ST; BONITA HIGH SCHOOL
12.02.2025,251200072,11:55:42 12/02/25,CODE H SUBJ,2369 FOOTHILL BLVD # A; LA VERNE MISS DONUT BAGEL
12.02.2025,251200073,12:23:48 12/02/25,TRAFFIC STOP,E ST & THIRD ST
12.02.2025,251200074,12:24:59 12/02/25,CITE SIGN OFF,2061 THIRD ST; LVPD; LOBBY
12.02.2025,251200075,12:52:31 12/02/25,TRAFFIC STOP,2855 FOOTHILL BLVD; LA VERNE VILLAGE APTS
12.02.2025,251200078,13:05:28 12/02/25,TC HR NON INJ,FRUIT ST & FOOTHILL BLVD
12.02.2025,251200082,13:52:42 12/02/25,ABAND VEH,3620 MORENO AVE; LA VERNE MOBILE COUNTRY CLUB
12.02.2025,251200080,14:01:47 12/02/25,TRAFFIC STOP,WHEELER AVE & FOOTHILL BLVD
12.02.2025,251200081,14:05:12 12/02/25,CITIZEN ASST,2269 FOOTHILL BLVD; MCDONALDS; VIA 10-21
12.02.2025,251200083,14:24:35 12/02/25,TRAFFIC STOP,FIRST ST & WHITE AVE
12.02.2025,251200084,14:30:11 12/02/25,PETTY THEFT,2356 BONITA AVE
12.02.2025,251200088,14:37:29 12/02/25,ASSIST AGENCY,1950 THIRD ST; FOUNDERS HALL
12.02.2025,251200085,14:52:08 12/02/25,PDOBS,2340 FOOTHILL BLVD; MARSHALLS
12.02.2025,251200086,15:10:06 12/02/25,SUSP SUBJ,5771 BLACKBIRD LN
12.02.2025,251200091,15:11:18 12/02/25,CODE H SUBJ,2911 BONITA AVE
12.02.2025,251200087,15:18:43 12/02/25,TRAFFIC STOP,FRUIT ST & AMHERST ST
12.02.2025,251200090,15:23:25 12/02/25,CODE H SUBJ,WHITE AVE & ARROW HWY
12.02.2025,251200089,15:28:25 12/02/25,CODE H SUBJ,3945 BRADFORD ST; CASITAS MOBILE HOMES
12.02.2025,251200092,16:16:57 12/02/25,TRAFFIC STOP,1600 FOOTHILL BLVD; VONS
12.02.2025,251200093,16:25:45 12/02/25,TRAFFIC STOP,WHEELER AVE & FOOTHILL BLVD
12.02.2025,251200094,16:41:30 12/02/25,CODE H SUBJ,WHEELER AVE & BEAVER WAY
12.02.2025,251200102,17:42:22 12/02/25,ABAND VEH,EMERALD AVE & ROMICK CIR
12.02.2025,251200097,17:45:50 12/02/25,SUSP SUBJ,WHITE AVE & KENDALL ST
12.02.2025,251200096,18:17:00 12/02/25,VANDALISM IP/JO,FIFTH ST & WHITE AVE
12.02.2025,251200099,20:09:47 12/02/25,AREA CHECK,SIXTH ST & PARK AVE
12.02.2025,251200098,20:40:19 12/02/25,911 INVEST,2359 SIXTH ST
12.02.2025,251200101,21:43:28 12/02/25,SUSP VEHICLE,OLD RANCH RD & OAK RIDGE DR
12.02.2025,251200100,22:46:21 12/02/25,CODE H SUBJ,2333 FOOTHILL BLVD; POMONA VALLEY HEALTH CENTER
12.02.2025,251200103,23:38:59 12/02/25,AREA CHECK,IS210 & FOOTHILL BLVD
12.03.2025,251200104,00:21:40 12/03/25,911 INVEST,3620 MORENO AVE # 34
12.03.2025,251200105,02:18:09 12/03/25,CODE H SUBJ,3720 TOWNE CENTER DR; 711
12.03.2025,251200106,03:19:00 12/03/25,PDOBS,1175 FOOTHILL BLVD; AUDIO DREAMS
12.03.2025,251200107,03:37:52 12/03/25,PDOBS,1399 FOOTHILL BLVD; BANK OF AMERICA
12.03.2025,251200109,05:29:07 12/03/25,SUSP CIRCS,2581 HAYES DR
12.03.2025,251200111,07:14:57 12/03/25,TRAFFIC STOP,BASELINE RD & RODEO LN
12.03.2025,251200112,07:24:49 12/03/25,TRAFFIC STOP,BASELINE RD & RODEO LN
12.03.2025,251200113,07:43:02 12/03/25,TRAFFIC STOP,BONITA AVE & THIRD ST
12.03.2025,251200116,08:19:21 12/03/25,594PC VANDALISM,1878 THIRD ST; LOBBY
12.03.2025,251200115,08:21:23 12/03/25,CODE H SUBJ,2369 FOOTHILL BLVD # A; LA VERNE MISS DONUT BAGEL
12.03.2025,251200117,08:27:09 12/03/25,CODE H SUBJ,1201 FOOTHILL BLVD; IHOP
12.03.2025,251200118,08:59:45 12/03/25,911 INVEST,BONITA AVE & F ST
12.03.2025,251200121,10:13:00 12/03/25,CODE H SUBJ,FOOTHILL BLVD & IS210
12.03.2025,251200122,11:03:36 12/03/25,CITE SIGN OFF,2061 THIRD ST; LVPD; LOBBY
12.03.2025,251200126,12:03:09 12/03/25,SUSP SUBJ,3435 WINTERHAVEN DR
12.03.2025,251200124,12:07:43 12/03/25,911 INVEST,1996 PEYTON RD
12.03.2025,251200127,12:46:03 12/03/25,594 PC GRAFFITI,2525 WHITE AVE; LINCOLN PARK
12.03.2025,251200129,13:23:21 12/03/25,CODE H SUBJ,2488 FOOTHILL BLVD # A; AAA
12.03.2025,251200130,14:03:14 12/03/25,FOUND PROP,2200 WHEELER AVE; WHEELER PARK
12.03.2025,251200131,14:29:50 12/03/25,WELFARE CHECK,2526 PRICE DR
12.03.2025,251200132,14:44:35 12/03/25,TRAFFIC ENFORCE,3490 RAMONA AVE; RAMONA MIDDLE SCHOOL
12.03.2025,251200134,15:05:50 12/03/25,TRAFFIC STOP,RAMONA AVE & HORMEL AVE
12.03.2025,251200136,15:26:55 12/03/25,911 INVEST,2993 BAYBERRY CT; OASIS GROUP HOME
12.03.2025,251200137,15:35:19 12/03/25,KEEP THE PEACE,2558 PRICE DR
12.03.2025,251200140,15:54:23 12/03/25,WELFARE CHECK,1201 DANTON ST
12.03.2025,251200141,16:12:13 12/03/25,911 INVEST,2298 FOOTHILL BLVD # C; CHIPOTLE
12.03.2025,251200146,16:14:31 12/03/25,PETTY THEFT RPT,4095 FRUIT ST # 222; LOBBY
12.03.2025,251200145,16:15:06 12/03/25,SUSP SUBJ,1451 FOOTHILL BLVD; FE LASHES AND BEAUTY
12.03.2025,251200143,16:17:05 12/03/25,BURGLARY IP/JO,FIFTH ST & WHITE AVE
12.03.2025,251200142,16:17:55 12/03/25,911 INVEST,1989 WALNUT ST
12.03.2025,251200147,16:47:03 12/03/25,CITIZEN ASST,2558 PRICE DR
12.03.2025,251200149,16:48:01 12/03/25,FOUND PROP,2061 THIRD ST; LVPD; LOBBY
12.03.2025,251200148,16:53:20 12/03/25,TRAFFIC HAZARD,2202 BLOSSOM LN
12.03.2025,251200150,18:32:25 12/03/25,SUSP SUBJ,6533 WHEELER AVE
12.03.2025,251200152,19:26:33 12/03/25,AREA CHECK,2229 FOOTHILL BLVD # 100; KOHLS
12.03.2025,251200151,19:29:18 12/03/25,TRAFFIC STOP,FOOTHILL BLVD & WHITE AVE
12.03.2025,251200153,19:43:43 12/03/25,AREA CHECK,BASELINE RD & RODEO LN
12.03.2025,251200154,19:53:13 12/03/25,TRAFFIC STOP,FOOTHILL BLVD & SAN DIMAS CANYON RD
12.03.2025,251200156,20:10:37 12/03/25,DISTURB MUSIC,2330 FOOTHILL BLVD; STAPLES
12.03.2025,251200157,20:23:51 12/03/25,SUSP VEHICLE,1580 FOOTHILL BLVD; ROSS
12.03.2025,251200158,20:45:05 12/03/25,911 INVEST,2000 SECOND ST; THE SARA AND MICHAEL ABRAHAM CAMPUS CENTER
12.03.2025,251200160,21:58:12 12/03/25,TRAFFIC STOP,WHITE AVE & ARROW HWY
12.03.2025,251200161,22:15:16 12/03/25,PDOBS,2497 FOOTHILL BLVD # E; GOLD COAST DENTAL
12.03.2025,251200162,22:45:56 12/03/25,TRAFFIC ENFORCE,1040 BASELINE RD; LA VERNE HEIGHTS PRESBYTERIAN CHURCH
12.04.2025,251200163,00:26:59 12/04/25,TRAFFIC STOP,WHITE AVE & TOWNE CENTER DR
12.04.2025,251200164,01:13:26 12/04/25,LA VERNE MUNI,1911 FOOTHILL BLVD
12.04.2025,251200165,01:14:47 12/04/25,TRAFFIC ENFORCE,1911 FOOTHILL BLVD
12.04.2025,251200166,02:31:51 12/04/25,TRAFFIC STOP,ARROW HWY AND SAN DIMAS AVE
12.04.2025,251200167,03:00:46 12/04/25,BURGLARY IP/JO,2954 KING ST
12.04.2025,251200168,03:32:28 12/04/25,TRAFFIC STOP,2681 BONITA AVE
12.04.2025,251200174,04:20:00 12/04/25,459PC BURGLARY,1253 FOOTHILL BLVD
12.04.2025,251200179,07:16:38 12/04/25,TRAFFIC STOP,FRUIT ST & IS210
12.04.2025,251200180,07:25:08 12/04/25,TRAFFIC STOP,FOOTHILL BLVD & WHITE AVE
12.04.2025,251200181,07:34:21 12/04/25,TRAFFIC STOP,FOOTHILL BLVD & FRUIT ST
12.04.2025,251200182,07:42:12 12/04/25,TRAFFIC STOP,FOOTHILL BLVD & WHEELER AVE
12.04.2025,251200183,07:48:33 12/04/25,TRAFFIC STOP,BASELINE RD & VIA RANCHO LA VERNE
12.04.2025,251200184,07:55:32 12/04/25,TRAFFIC STOP,FOOTHILL BLVD & CHELSEA DR
12.04.2025,251200185,07:59:16 12/04/25,TRAFFIC STOP,FRUIT ST & BOWDOIN ST
12.04.2025,251200186,08:10:53 12/04/25,ILLEGAL PARKER,1328 FIFTH ST
12.04.2025,251200187,08:12:15 12/04/25,TC UNK,1624 FOOTHILL BLVD
12.04.2025,251200188,08:14:39 12/04/25,911 INVEST,2304 VIA DEL PARAISO
12.04.2025,251200193,08:43:30 12/04/25,AREA CHECK,CHELSEA DR & ESSEX AVE
12.04.2025,251200189,08:49:31 12/04/25,911 INVEST,3800 BRADFORD ST # 86
12.04.2025,251200190,08:53:59 12/04/25,TRAFFIC STOP,WHITE AVE & SIXTH ST
12.04.2025,251200192,09:03:06 12/04/25,PETTY THEFT RPT,2108 SIXTH ST
12.04.2025,251200194,09:20:42 12/04/25,CODE H SUBJ,1856 WALNUT ST
12.04.2025,251200195,10:09:34 12/04/25,TRAFFIC STOP,PUDDINGSTONE DR & FAIRPLEX DR
12.04.2025,251200196,10:25:15 12/04/25,CRIM THRT RPT,2090 FOOTHILL BLVD; STATER BROS; 911 AT RP RES
12.04.2025,251200197,10:52:04 12/04/25,TRAFFIC STOP,FOOTHILL BLVD & FRUIT ST
12.04.2025,251200199,11:33:20 12/04/25,TRAFFIC STOP,ARROW HWY & WHEELER AVE
12.04.2025,251200200,11:40:16 12/04/25,TC HR NON INJ,FOOTHILL BLVD & WHITE AVE
12.04.2025,251200201,11:41:10 12/04/25,SUSP CIRCS,5256 PARKFIELD LN
12.04.2025,251200202,12:12:10 12/04/25,ASSIST AGENCY,2355 ARROW HWY; METRO GOLD LINE STATION
12.04.2025,251200203,13:32:04 12/04/25,TRAFFIC STOP,1947 D ST; D STREET SHELL GAS
12.04.2025,251200204,13:49:09 12/04/25,TRAFFIC STOP,BASELINE RD & FOOTHILL BLVD
12.04.2025,251200205,14:20:55 12/04/25,TRAFFIC STOP,THIRD ST & WHITE AVE
12.04.2025,251200206,14:32:50 12/04/25,CITE SIGN OFF,2061 THIRD ST; LOBBY
12.04.2025,251200212,14:32:57 12/04/25,CITIZEN ASST,1025 SENTINEL DR # 200
12.04.2025,251200207,14:37:15 12/04/25,911 INVEST,1350 THIRD ST; TARR COTTAGE
12.04.2025,251200208,14:52:20 12/04/25,DUI,ARROW HWY & FAIRPLEX DR
12.04.2025,251200209,15:00:01 12/04/25,SUSP SUBJ,1564 FOOTHILL BLVD; VERIZON WIRELESS GOWIRELESS
12.04.2025,251200211,15:06:23 12/04/25,CODE H SUBJ,1868 WALNUT ST
12.04.2025,251200216,16:04:29 12/04/25,WELFARE CHECK,663 LAVENDER PL
12.04.2025,251200215,16:16:14 12/04/25,DISTURB SUBJS,2105 FOOTHILL BLVD # A; YOGURTLAND
12.04.2025,251200226,17:42:54 12/04/25,AREA CHECK,2159 BASELINE RD
12.04.2025,251200225,18:04:32 12/04/25,ILLEGAL PARKER,B ST & SECOND ST
12.04.2025,251200220,18:28:35 12/04/25,DISTURB MUSIC,2200 WHEELER AVE; WHEELER PARK
12.04.2025,251200227,18:48:25 12/04/25,PETTY THEFT RPT,2575 B ST
12.04.2025,251200221,19:04:59 12/04/25,TRAFFIC HAZARD,WHITE AVE & ARROW HWY
12.04.2025,251200222,19:11:25 12/04/25,SPEEDING VEH,FOOTHILL BLVD & IS210
12.04.2025,251200224,19:16:31 12/04/25,ANIMAL BITE RPT,2855 FOOTHILL BLVD # C306
12.04.2025,251200223,19:23:46 12/04/25,DISTURB PERSON,2855 FOOTHILL BLVD; LA VERNE VILLAGE APTS
12.04.2025,251200229,20:43:37 12/04/25,TC NON INJURY,3355 WHITE AVE; POST OFFICE
12.04.2025,251200228,20:44:31 12/04/25,TC UNK,WHITE AVE & DURWARD WAY
12.04.2025,251200232,22:49:05 12/04/25,TRAFFIC STOP,FRUIT ST & FOOTHILL BLVD
12.04.2025,251200235,23:07:37 12/04/25,TRAFFIC STOP,D ST & FOOTHILL BLVD
12.04.2025,251200236,23:20:52 12/04/25,TRAFFIC STOP,WHITE AVE & SIXTH ST
12.04.2025,251200237,23:36:42 12/04/25,TRAFFIC STOP,WHITE AVE & ARROW HWY
12.04.2025,251200238,23:44:55 12/04/25,FIGHT IP/JO,1970 WALNUT ST
12.05.2025,251200163,00:26:59 12/04/25,TRAFFIC STOP,WHITE AVE & TOWNE CENTER DR
12.05.2025,251200164,01:13:26 12/04/25,LA VERNE MUNI,1911 FOOTHILL BLVD
12.05.2025,251200165,01:14:47 12/04/25,TRAFFIC ENFORCE,1911 FOOTHILL BLVD
12.05.2025,251200166,02:31:51 12/04/25,TRAFFIC STOP,ARROW HWY AND SAN DIMAS AVE
12.05.2025,251200167,03:00:46 12/04/25,BURGLARY IP/JO,2954 KING ST
12.05.2025,251200168,03:32:28 12/04/25,TRAFFIC STOP,2681 BONITA AVE
12.05.2025,251200174,04:20:00 12/04/25,459PC BURGLARY,1253 FOOTHILL BLVD
12.05.2025,251200179,07:16:38 12/04/25,TRAFFIC STOP,FRUIT ST & IS210
12.05.2025,251200180,07:25:08 12/04/25,TRAFFIC STOP,FOOTHILL BLVD & WHITE AVE
12.05.2025,251200181,07:34:21 12/04/25,TRAFFIC STOP,FOOTHILL BLVD & FRUIT ST
12.05.2025,251200182,07:42:12 12/04/25,TRAFFIC STOP,FOOTHILL BLVD & WHEELER AVE
12.05.2025,251200183,07:48:33 12/04/25,TRAFFIC STOP,BASELINE RD & VIA RANCHO LA VERNE
12.05.2025,251200184,07:55:32 12/04/25,TRAFFIC STOP,FOOTHILL BLVD & CHELSEA DR
12.05.2025,251200185,07:59:16 12/04/25,TRAFFIC STOP,FRUIT ST & BOWDOIN ST
12.05.2025,251200186,08:10:53 12/04/25,ILLEGAL PARKER,1328 FIFTH ST
12.05.2025,251200187,08:12:15 12/04/25,TC UNK,1624 FOOTHILL BLVD
12.05.2025,251200188,08:14:39 12/04/25,911 INVEST,2304 VIA DEL PARAISO
12.05.2025,251200193,08:43:30 12/04/25,AREA CHECK,CHELSEA DR & ESSEX AVE
12.05.2025,251200189,08:49:31 12/04/25,911 INVEST,3800 BRADFORD ST # 86
12.05.2025,251200190,08:53:59 12/04/25,TRAFFIC STOP,WHITE AVE & SIXTH ST
12.05.2025,251200192,09:03:06 12/04/25,PETTY THEFT RPT,2108 SIXTH ST
12.05.2025,251200194,09:20:42 12/04/25,CODE H SUBJ,1856 WALNUT ST
12.05.2025,251200195,10:09:34 12/04/25,TRAFFIC STOP,PUDDINGSTONE DR & FAIRPLEX DR
12.05.2025,251200196,10:25:15 12/04/25,CRIM THRT RPT,2090 FOOTHILL BLVD; STATER BROS; 911 AT RP RES
12.05.2025,251200197,10:52:04 12/04/25,TRAFFIC STOP,FOOTHILL BLVD & FRUIT ST
12.05.2025,251200199,11:33:20 12/04/25,TRAFFIC STOP,ARROW HWY & WHEELER AVE
12.05.2025,251200200,11:40:16 12/04/25,TC HR NON INJ,FOOTHILL BLVD & WHITE AVE
12.05.2025,251200201,11:41:10 12/04/25,SUSP CIRCS,5256 PARKFIELD LN
12.05.2025,251200202,12:12:10 12/04/25,ASSIST AGENCY,2355 ARROW HWY; METRO GOLD LINE STATION
12.05.2025,251200203,13:32:04 12/04/25,TRAFFIC STOP,1947 D ST; D STREET SHELL GAS
12.05.2025,251200204,13:49:09 12/04/25,TRAFFIC STOP,BASELINE RD & FOOTHILL BLVD
12.05.2025,251200205,14:20:55 12/04/25,TRAFFIC STOP,THIRD ST & WHITE AVE
12.05.2025,251200206,14:32:50 12/04/25,CITE SIGN OFF,2061 THIRD ST; LOBBY
12.05.2025,251200212,14:32:57 12/04/25,CITIZEN ASST,1025 SENTINEL DR # 200
12.05.2025,251200207,14:37:15 12/04/25,911 INVEST,1350 THIRD ST; TARR COTTAGE
12.05.2025,251200208,14:52:20 12/04/25,DUI,ARROW HWY & FAIRPLEX DR
12.05.2025,251200209,15:00:01 12/04/25,SUSP SUBJ,1564 FOOTHILL BLVD; VERIZON WIRELESS GOWIRELESS
12.05.2025,251200211,15:06:23 12/04/25,CODE H SUBJ,1868 WALNUT ST
12.05.2025,251200216,16:04:29 12/04/25,WELFARE CHECK,663 LAVENDER PL
12.05.2025,251200215,16:16:14 12/04/25,DISTURB SUBJS,2105 FOOTHILL BLVD # A; YOGURTLAND
12.05.2025,251200226,17:42:54 12/04/25,AREA CHECK,2159 BASELINE RD
12.05.2025,251200225,18:04:32 12/04/25,ILLEGAL PARKER,B ST & SECOND ST
12.05.2025,251200220,18:28:35 12/04/25,DISTURB MUSIC,2200 WHEELER AVE; WHEELER PARK
12.05.2025,251200227,18:48:25 12/04/25,PETTY THEFT RPT,2575 B ST
12.05.2025,251200221,19:04:59 12/04/25,TRAFFIC HAZARD,WHITE AVE & ARROW HWY
12.05.2025,251200222,19:11:25 12/04/25,SPEEDING VEH,FOOTHILL BLVD & IS210
12.05.2025,251200224,19:16:31 12/04/25,ANIMAL BITE RPT,2855 FOOTHILL BLVD # C306
12.05.2025,251200223,19:23:46 12/04/25,DISTURB PERSON,2855 FOOTHILL BLVD; LA VERNE VILLAGE APTS
12.05.2025,251200229,20:43:37 12/04/25,TC NON INJURY,3355 WHITE AVE; POST OFFICE
12.05.2025,251200228,20:44:31 12/04/25,TC UNK,WHITE AVE & DURWARD WAY
12.05.2025,251200232,22:49:05 12/04/25,TRAFFIC STOP,FRUIT ST & FOOTHILL BLVD
12.05.2025,251200235,23:07:37 12/04/25,TRAFFIC STOP,D ST & FOOTHILL BLVD
12.05.2025,251200236,23:20:52 12/04/25,TRAFFIC STOP,WHITE AVE & SIXTH ST
12.05.2025,251200237,23:36:42 12/04/25,TRAFFIC STOP,WHITE AVE & ARROW HWY
12.05.2025,251200238,23:44:55 12/04/25,FIGHT IP/JO,1970 WALNUT ST
12.06.2025,251200298,00:07:27 12/06/25,PETTY THEFT,2988 FIRST ST # E; SALVADOR IRON WORKS
12.06.2025,251200299,01:23:17 12/06/25,SUSP SUBJ,VIA DE MANSION & WHEELER AVE
12.06.2025,251200300,01:29:03 12/06/25,DRUG ACTIVITY,2988 FIRST ST # E; SALVADOR IRON WORKS
12.06.2025,251200301,01:41:06 12/06/25,SUSP SUBJ,CALLE EL TORO & VIA RANCHO LA VERNE
12.06.2025,251200302,01:48:19 12/06/25,PDOBS,VIA DE MANSION & ORANGEWOOD ST
12.06.2025,251200304,02:00:26 12/06/25,MISSING ADULT,3103 WHITE AVE
12.06.2025,251200308,03:42:49 12/06/25,TRAFFIC STOP,ARROW HWY & SAN DIMAS CANYON RD
12.06.2025,251200309,04:00:22 12/06/25,PDOBS,2975 FOOTHILL BLVD; LA PALOMA
12.06.2025,251200310,04:37:25 12/06/25,TRAFFIC STOP,WHITE AVE & ARROW HWY
12.06.2025,251200311,07:21:02 12/06/25,SPEEDING VEH,ARROW HWY & SAN DIMAS CANYON RD
12.06.2025,251200312,08:14:58 12/06/25,WELFARE CHECK,1361 BASELINE RD
12.06.2025,251200319,08:28:10 12/06/25,AREA CHECK,FRUIT ST & IS210
12.06.2025,251200318,09:09:56 12/06/25,AREA CHECK,2238 MADISON AVE
12.06.2025,251200314,09:16:35 12/06/25,CITIZEN ASST,2269 FOOTHILL BLVD; MCDONALDS; VIA 10-21
12.06.2025,251200316,10:26:19 12/06/25,911 INVEST,2237 EAGLE DR
12.06.2025,251200327,12:41:39 12/06/25,SOLICITOR,4710 CALLE DE GRANDE
12.06.2025,251200322,12:47:30 12/06/25,CITIZEN ASST,2356 BONITA AVE; VIA 10-21
12.06.2025,251200321,12:54:00 12/06/25,470 PC FRAUD,2624 MOUNTAIN VIEW DR
12.06.2025,251200326,13:09:04 12/06/25,AREA CHECK,1201 BASELINE RD
12.06.2025,251200323,13:26:27 12/06/25,PETTY THEFT,2462 FOOTHILL BLVD; TARGET
12.06.2025,251200325,13:35:25 12/06/25,SUSP SUBJ,3175 BOLLING AVE; LAS FLORES PARK
12.06.2025,251200328,14:17:10 12/06/25,911 INVEST,1945 FOOTHILL BLVD; LESLIES POOL SUPPLIES
12.06.2025,251200329,14:19:15 12/06/25,SOLICITOR,2462 FOOTHILL BLVD; TARGET
12.06.2025,251200330,14:24:37 12/06/25,TRAFFIC HAZARD,FOOTHILL BLVD & FRUIT ST
12.06.2025,251200332,14:48:30 12/06/25,SUSP SUBJ,2244 FOOTHILL BLVD; CHUZE FITNESS
12.06.2025,251200331,14:50:00 12/06/25,SUSP SUBJ,3175 BOLLING AVE; LAS FLORES PARK
12.06.2025,251200333,15:29:47 12/06/25,ASSIST AGENCY,570 W BONITA AVE; CLAREMONT PD
12.06.2025,251200335,15:38:22 12/06/25,TRAFFIC HAZARD,ARROW HWY & WHITE AVE
12.06.2025,251200336,16:05:15 12/06/25,TRAFFIC HAZARD,WHITE AVE & ARROW HWY
12.06.2025,251200338,16:39:43 12/06/25,CITIZEN ASST,2855 FOOTHILL BLVD # L208; VIA 10-21
12.06.2025,251200339,17:15:15 12/06/25,911 INVEST,FOOTHILL BLVD & WHITE AVE
12.06.2025,251200341,17:32:54 12/06/25,SPEEDING VEH,BASELINE RD & FOOTHILL BLVD
12.06.2025,251200342,17:53:59 12/06/25,WELFARE CHECK,TOWNE CENTER DR & WHITE AVE
12.06.2025,251200345,17:55:50 12/06/25,DISTURB MUSIC,1317 FIFTH ST
12.06.2025,251200343,18:59:37 12/06/25,911 INVEST,2993 BAYBERRY CT; OASIS GROUP HOME
12.06.2025,251200344,19:33:00 12/06/25,AREA CHECK,EMERALD AVE & FOOTHILL BLVD
12.06.2025,251200346,19:49:22 12/06/25,TRAFFIC STOP,ARROW HWY & FULTON RD
12.06.2025,251200347,20:07:16 12/06/25,TRAFFIC STOP,D ST & FOOTHILL BLVD
12.06.2025,251200348,20:12:29 12/06/25,ASSIST AGENCY,2229 FOOTHILL BLVD # 100; KOHLS
12.06.2025,251200349,20:34:03 12/06/25,TRAFFIC STOP,FOOTHILL BLVD & FRUIT ST
12.06.2025,251200351,20:49:52 12/06/25,DISTURB MUSIC,1317 FIFTH ST
12.06.2025,251200352,21:32:29 12/06/25,594PC VANDALISM,2013 EVERGREEN ST; LOBBY
12.06.2025,251200353,22:33:19 12/06/25,DISTURB MUSIC,GOLDEN HILLS RD & CALLE ARAGON
12.06.2025,251200354,22:34:02 12/06/25,LA VERNE MUNI,2229 FOOTHILL BLVD # 100; KOHLS
12.06.2025,251200355,23:18:24 12/06/25,DISTURB MUSIC,SYCAMORE DR & COLUMBIA DR
12.07.2025,251200357,00:07:10 12/07/25,TRAFFIC STOP,WHITE AVE & ARROW HWY
12.07.2025,251200358,00:32:05 12/07/25,AREA CHECK,STEPHENS RANCH RD & GOLDEN HILLS RD
12.07.2025,251200359,00:37:07 12/07/25,SUSP CIRCS,2345 FOOTHILL BLVD; WABI SABI
12.07.2025,251200360,01:16:26 12/07/25,911 INVEST,2363 FIRST ST
12.07.2025,251200361,03:09:39 12/07/25,TRAFFIC STOP,WHEELER AVE & FOOTHILL BLVD
12.07.2025,251200362,03:20:31 12/07/25,PDOBS,1487 FOOTHILL BLVD; WELLS FARGO BANK
12.07.2025,251200364,08:40:43 12/07/25,CODE H SUBJ,2462 FOOTHILL BLVD; TARGET
12.07.2025,251200365,09:07:31 12/07/25,MISSING ADULT,1400 FOOTHILL BLVD; CARLS JR
12.07.2025,251200369,12:51:20 12/07/25,AREA CHECK,5601 WHEELER AVE; MILLS PARK
12.07.2025,251200373,14:09:41 12/07/25,CITIZEN ASST,742 DOGWOOD DR
12.07.2025,251200371,14:22:43 12/07/25,CODE H SUBJ,2510 FOOTHILL BLVD; REBEL GAS
12.07.2025,251200372,14:48:54 12/07/25,SUSP SUBJ,FOOTHILL BLVD & TOWNE CENTER DR
12.07.2025,251200375,16:25:40 12/07/25,WELFARE CHECK,2086 FOOTHILL BLVD # A; JOANN FABRICS AND CRAFTS
12.07.2025,251200379,17:46:18 12/07/25,FOUND PROP,2462 FOOTHILL BLVD; TARGET
12.07.2025,251200377,18:36:51 12/07/25,WELFARE CHECK,D ST & WALNUT ST
12.07.2025,251200378,19:30:00 12/07/25,PETTY THEFT RPT,2340 FOOTHILL BLVD; MARSHALLS
12.07.2025,251200380,19:44:00 12/07/25,DUI,2269 FOOTHILL BLVD; MCDONALDS
12.07.2025,251200381,20:24:37 12/07/25,DUI,2335 D ST; LORDSBURG TAPHOUSE
12.07.2025,251200382,21:26:35 12/07/25,MISSING ADULT,2400 SAN DIMAS CANYON RD # 320
12.07.2025,251200383,22:42:23 12/07/25,SUSP VEHICLE,1915 MCKINLEY AVE # C; ILECTRONCS INKYPRINTS GR RECYCLING
12.08.2025,251200384,00:22:40 12/08/25,PDOBS,2462 FOOTHILL BLVD; TARGET
12.08.2025,251200385,00:24:26 12/08/25,AREA CHECK,1654 PASEO AVE
12.08.2025,251200389,07:37:23 12/08/25,VEH TAMPERING,1845 BONITA AVE; LOBBY
12.08.2025,251200390,08:01:14 12/08/25,TRAFFIC HAZARD,TOWNE CENTER DR & FOOTHILL BLVD
12.08.2025,251200391,08:19:24 12/08/25,CITIZEN ASST,2061 THIRD ST; LOBBY
12.08.2025,251200395,08:35:50 12/08/25,CITIZEN ASST,2478 ARROW HWY; LOBBY
12.08.2025,251200394,08:39:03 12/08/25,SUSP SUBJ,7439 CALLE ARAGON
12.08.2025,251200393,08:39:52 12/08/25,911 INVEST,4745 FOX GLEN AVE
12.08.2025,251200397,08:50:35 12/08/25,ILLEGAL PARKER,2219 PATTIGLEN AVE
12.08.2025,251200396,09:00:11 12/08/25,SUSP CIRCS,1870 FIFTH ST
12.08.2025,251200398,09:54:12 12/08/25,TRAFFIC STOP,D ST & BONITA AVE
12.08.2025,251200399,09:59:46 12/08/25,TRAFFIC STOP,BRADFORD ST & AMHERST ST
12.08.2025,251200400,10:00:37 12/08/25,ABAND VEH,EMERALD AVE & ROMICK CIR
12.08.2025,251200401,10:14:53 12/08/25,TRAFFIC STOP,FOOTHILL BLVD & CANYON VIEW DR
12.08.2025,251200402,10:18:07 12/08/25,SUSP VEHICLE,2274 SIXTH ST
12.08.2025,251200403,10:29:03 12/08/25,TRAFFIC STOP,FOOTHILL BLVD & BASELINE RD
12.08.2025,251200406,10:59:09 12/08/25,TRAFFIC STOP,FOOTHILL BLVD & MORENO AVE
12.08.2025,251200407,11:20:40 12/08/25,TRAFFIC STOP,1487 FOOTHILL BLVD; WELLS FARGO BANK
12.08.2025,251200409,11:48:20 12/08/25,CITIZEN ASST,3102 D ST; BONITA HIGH SCHOOL
12.08.2025,251200410,12:02:40 12/08/25,TC INJURY,2421 FOOTHILL BLVD; AMBER RIDGE APTS
12.08.2025,251200411,12:31:00 12/08/25,PETTY THEFT,2462 FOOTHILL BLVD; TARGET
